Mã PKKH,Mã khách hàng,Date,Month,customer status,left yet
A3,CUZ03464,2022-11-22,11,new customer,still staying
A1,CUZ03465,2022-11-22,11,new customer,still staying
C3,CUZ03466,2022-11-22,11,new customer,still staying
C1,CUZ03467,2022-11-22,11,new customer,still staying
C1,CUZ03467,2022-12-10,12,old customer from THIS year,still staying
B1,CUZ03468,2022-11-22,11,new customer,still staying
B1,CUZ03468,2022-12-02,12,old customer from THIS year,still staying
A3,CUZ03469,2022-11-22,11,new customer,still staying
B2,CUZ03470,2022-11-23,11,new customer,still staying
C1,CUZ03471,2022-11-23,11,new customer,still staying
C2,CUZ03472,2022-11-23,11,new customer,still staying
A1,CUZ03473,2022-11-23,11,new customer,still staying
A1,CUZ03473,2022-12-31,12,old customer from THIS year,still staying
C2,CUZ03474,2022-11-23,11,new customer,still staying
B2,CUZ03475,2022-11-23,11,new customer,still staying
C3,CUZ03476,2022-11-23,11,new customer,still staying
B1,CUZ03477,2022-11-23,11,new customer,still staying
C2,CUZ03478,2022-11-23,11,new customer,still staying
C1,CUZ03479,2022-11-23,11,new customer,still staying
B1,CUZ03480,2022-11-23,11,new customer,still staying
A1,CUZ03481,2022-11-23,11,new customer,still staying
B3,CUZ03482,2022-11-23,11,new customer,still staying
A1,CUZ03483,2022-11-24,11,new customer,still staying
B2,CUZ03484,2022-11-24,11,new customer,still staying
B3,CUZ03485,2022-11-24,11,new customer,still staying
A1,CUZ03486,2022-11-24,11,new customer,still staying
B2,CUZ03487,2022-11-24,11,new customer,still staying
C2,CUZ03488,2022-11-24,11,new customer,still staying
A1,CUZ03489,2022-11-24,11,new customer,still staying
C2,CUZ03490,2022-11-24,11,new customer,still staying
A2,CUZ03491,2022-11-24,11,new customer,still staying
C1,CUZ03492,2022-11-24,11,new customer,still staying
A1,CUZ03493,2022-11-24,11,new customer,still staying
B1,CUZ03494,2022-11-24,11,new customer,still staying
B1,CUZ03495,2022-11-25,11,new customer,still staying
B1,CUZ03496,2022-11-25,11,new customer,still staying
C2,CUZ03497,2022-11-25,11,new customer,still staying
B2,CUZ03498,2022-11-25,11,new customer,still staying
B3,CUZ03499,2022-11-25,11,new customer,still staying
A3,CUZ03500,2022-11-25,11,new customer,still staying
C1,CUZ03501,2022-11-25,11,new customer,still staying
A1,CUZ03502,2022-11-25,11,new customer,still staying
A1,CUZ03502,2022-12-21,12,old customer from THIS year,still staying
A1,CUZ03503,2022-11-25,11,new customer,still staying
A1,CUZ03503,2022-12-05,12,old customer from THIS year,still staying
C2,CUZ03504,2022-11-25,11,new customer,still staying
A1,CUZ03505,2022-11-25,11,new customer,still staying
A2,CUZ03506,2022-11-25,11,new customer,still staying
B1,CUZ03507,2022-11-25,11,new customer,still staying
A2,CUZ03508,2022-11-25,11,new customer,still staying
A1,CUZ03509,2022-11-25,11,new customer,still staying
A2,CUZ03510,2022-11-25,11,new customer,still staying
C1,CUZ03511,2022-11-25,11,new customer,still staying
B2,CUZ03512,2022-11-26,11,new customer,still staying
C1,CUZ03513,2022-11-26,11,new customer,still staying
C2,CUZ03514,2022-11-26,11,new customer,still staying
A3,CUZ03515,2022-11-26,11,new customer,still staying
A2,CUZ03516,2022-11-26,11,new customer,still staying
A2,CUZ03517,2022-11-26,11,new customer,still staying
C1,CUZ03518,2022-11-26,11,new customer,still staying
A1,CUZ03519,2022-11-26,11,new customer,still staying
A2,CUZ03520,2022-11-26,11,new customer,still staying
A2,CUZ03520,2022-12-05,12,old customer from THIS year,still staying
B1,CUZ03521,2022-11-26,11,new customer,still staying
B2,CUZ03522,2022-11-26,11,new customer,still staying
B2,CUZ03523,2022-11-26,11,new customer,still staying
A1,CUZ03524,2022-11-26,11,new customer,still staying
A3,CUZ03525,2022-11-26,11,new customer,still staying
A3,CUZ03526,2022-11-26,11,new customer,still staying
A3,CUZ03527,2022-11-26,11,new customer,still staying
C1,CUZ03528,2022-11-27,11,new customer,still staying
A1,CUZ03529,2022-11-27,11,new customer,still staying
A3,CUZ03530,2022-11-27,11,new customer,still staying
A2,CUZ03531,2022-11-27,11,new customer,still staying
B2,CUZ03532,2022-11-27,11,new customer,still staying
C2,CUZ03533,2022-11-27,11,new customer,still staying
B1,CUZ03534,2022-11-27,11,new customer,still staying
B1,CUZ03534,2022-12-23,12,old customer from THIS year,still staying
B1,CUZ03535,2022-11-27,11,new customer,still staying
A2,CUZ03536,2022-11-27,11,new customer,still staying
A2,CUZ03536,2022-12-13,12,old customer from THIS year,still staying
B1,CUZ03537,2022-11-27,11,new customer,still staying
A1,CUZ03538,2022-11-28,11,new customer,still staying
A3,CUZ03539,2022-11-28,11,new customer,still staying
A2,CUZ03540,2022-11-28,11,new customer,still staying
C2,CUZ03541,2022-11-28,11,new customer,still staying
C2,CUZ03542,2022-11-28,11,new customer,still staying
A3,CUZ03543,2022-11-28,11,new customer,still staying
C1,CUZ03544,2022-11-28,11,new customer,still staying
C1,CUZ03545,2022-11-28,11,new customer,still staying
C1,CUZ03545,2022-12-02,12,old customer from THIS year,still staying
C1,CUZ03546,2022-11-28,11,new customer,still staying
A2,CUZ03547,2022-11-28,11,new customer,still staying
A2,CUZ03547,2022-12-31,12,old customer from THIS year,still staying
A2,CUZ03548,2022-11-28,11,new customer,still staying
A1,CUZ03549,2022-11-28,11,new customer,still staying
A2,CUZ03550,2022-11-28,11,new customer,still staying
C2,CUZ03551,2022-11-29,11,new customer,still staying
A1,CUZ03552,2022-11-29,11,new customer,still staying
A2,CUZ03553,2022-11-29,11,new customer,still staying
A3,CUZ03554,2022-11-29,11,new customer,still staying
A2,CUZ03555,2022-11-29,11,new customer,still staying
B3,CUZ03556,2022-11-29,11,new customer,still staying
C1,CUZ03557,2022-11-29,11,new customer,still staying
C1,CUZ03557,2022-12-19,12,old customer from THIS year,still staying
C2,CUZ03558,2022-11-29,11,new customer,still staying
C1,CUZ03559,2022-11-29,11,new customer,still staying
C3,CUZ03560,2022-11-29,11,new customer,still staying
B3,CUZ03561,2022-11-29,11,new customer,still staying
B1,CUZ03562,2022-11-29,11,new customer,still staying
C1,CUZ03563,2022-11-29,11,new customer,still staying
C2,CUZ03564,2022-11-29,11,new customer,still staying
B3,CUZ03565,2022-11-29,11,new customer,still staying
B2,CUZ03566,2022-11-30,11,new customer,still staying
B1,CUZ03567,2022-11-30,11,new customer,still staying
C1,CUZ03568,2022-11-30,11,new customer,still staying
A2,CUZ03569,2022-11-30,11,new customer,still staying
C1,CUZ03570,2022-11-30,11,new customer,still staying
A2,CUZ03571,2022-11-30,11,new customer,still staying
A2,CUZ03572,2022-11-30,11,new customer,still staying
B1,CUZ03573,2022-11-30,11,new customer,still staying
A2,CUZ03574,2022-11-30,11,new customer,still staying
B3,CUZ03575,2022-11-30,11,new customer,still staying
A1,CUZ03576,2022-11-30,11,new customer,still staying
A2,CUZ03577,2022-11-30,11,new customer,still staying
A2,CUZ03578,2022-11-30,11,new customer,still staying
C2,CUZ03579,2022-11-30,11,new customer,still staying
A1,CUZ03580,2022-11-30,11,new customer,still staying
A3,CUZ03581,2022-11-30,11,new customer,still staying
B3,CUZ03582,2022-12-01,12,new customer,still staying
C1,CUZ03583,2022-12-01,12,new customer,still staying
A3,CUZ03584,2022-12-01,12,new customer,still staying
A3,CUZ03585,2022-12-01,12,new customer,still staying
C1,CUZ03586,2022-12-01,12,new customer,still staying
A2,CUZ03587,2022-12-01,12,new customer,still staying
B1,CUZ03588,2022-12-01,12,new customer,still staying
C2,CUZ03589,2022-12-01,12,new customer,still staying
A2,CUZ03590,2022-12-01,12,new customer,still staying
A2,CUZ03591,2022-12-01,12,new customer,still staying
A2,CUZ03592,2022-12-01,12,new customer,still staying
B3,CUZ03593,2022-12-01,12,new customer,still staying
A1,CUZ03594,2022-12-02,12,new customer,still staying
A2,CUZ03595,2022-12-02,12,new customer,still staying
B2,CUZ03596,2022-12-02,12,new customer,still staying
B1,CUZ03597,2022-12-02,12,new customer,still staying
A2,CUZ03598,2022-12-02,12,new customer,still staying
C2,CUZ03599,2022-12-02,12,new customer,still staying
B2,CUZ03600,2022-12-02,12,new customer,still staying
A3,CUZ03601,2022-12-02,12,new customer,still staying
C1,CUZ03602,2022-12-02,12,new customer,still staying
B2,CUZ03603,2022-12-02,12,new customer,still staying
A3,CUZ03604,2022-12-02,12,new customer,still staying
A2,CUZ03605,2022-12-02,12,new customer,still staying
C1,CUZ03606,2022-12-02,12,new customer,still staying
A2,CUZ03607,2022-12-03,12,new customer,still staying
C2,CUZ03608,2022-12-03,12,new customer,still staying
A1,CUZ03609,2022-12-03,12,new customer,still staying
A1,CUZ03610,2022-12-03,12,new customer,still staying
C2,CUZ03611,2022-12-03,12,new customer,still staying
A1,CUZ03612,2022-12-03,12,new customer,still staying
B1,CUZ03613,2022-12-03,12,new customer,still staying
C1,CUZ03614,2022-12-03,12,new customer,still staying
B1,CUZ03615,2022-12-03,12,new customer,still staying
B1,CUZ03616,2022-12-03,12,new customer,still staying
C2,CUZ03617,2022-12-04,12,new customer,still staying
B1,CUZ03618,2022-12-04,12,new customer,still staying
A2,CUZ03619,2022-12-04,12,new customer,still staying
C1,CUZ03620,2022-12-04,12,new customer,still staying
A3,CUZ03621,2022-12-04,12,new customer,still staying
C1,CUZ03622,2022-12-04,12,new customer,still staying
B2,CUZ03623,2022-12-04,12,new customer,still staying
C1,CUZ03624,2022-12-04,12,new customer,still staying
A3,CUZ03625,2022-12-04,12,new customer,still staying
B1,CUZ03626,2022-12-04,12,new customer,still staying
B3,CUZ03627,2022-12-04,12,new customer,still staying
C1,CUZ03628,2022-12-04,12,new customer,still staying
A2,CUZ03629,2022-12-04,12,new customer,still staying
A1,CUZ03630,2022-12-05,12,new customer,still staying
C1,CUZ03631,2022-12-05,12,new customer,still staying
A2,CUZ03632,2022-12-05,12,new customer,still staying
A1,CUZ03633,2022-12-05,12,new customer,still staying
B2,CUZ03634,2022-12-05,12,new customer,still staying
C2,CUZ03635,2022-12-05,12,new customer,still staying
A2,CUZ03636,2022-12-05,12,new customer,still staying
C3,CUZ03637,2022-12-05,12,new customer,still staying
A3,CUZ03638,2022-12-05,12,new customer,still staying
C1,CUZ03639,2022-12-06,12,new customer,still staying
A1,CUZ03640,2022-12-06,12,new customer,still staying
C1,CUZ03641,2022-12-06,12,new customer,still staying
C2,CUZ03642,2022-12-06,12,new customer,still staying
C2,CUZ03643,2022-12-06,12,new customer,still staying
A3,CUZ03644,2022-12-06,12,new customer,still staying
C1,CUZ03645,2022-12-06,12,new customer,still staying
C1,CUZ03646,2022-12-06,12,new customer,still staying
A2,CUZ03647,2022-12-06,12,new customer,still staying
B2,CUZ03648,2022-12-06,12,new customer,still staying
A1,CUZ03649,2022-12-06,12,new customer,still staying
A2,CUZ03650,2022-12-07,12,new customer,still staying
A2,CUZ03651,2022-12-07,12,new customer,still staying
C1,CUZ03652,2022-12-07,12,new customer,still staying
B3,CUZ03653,2022-12-07,12,new customer,still staying
B1,CUZ03654,2022-12-07,12,new customer,still staying
A1,CUZ03655,2022-12-07,12,new customer,still staying
B2,CUZ03656,2022-12-07,12,new customer,still staying
B3,CUZ03657,2022-12-07,12,new customer,still staying
B3,CUZ03658,2022-12-07,12,new customer,still staying
A2,CUZ03659,2022-12-07,12,new customer,still staying
C1,CUZ03660,2022-12-08,12,new customer,still staying
A3,CUZ03661,2022-12-08,12,new customer,still staying
A1,CUZ03662,2022-12-08,12,new customer,still staying
C1,CUZ03663,2022-12-08,12,new customer,still staying
B3,CUZ03664,2022-12-08,12,new customer,still staying
C1,CUZ03665,2022-12-08,12,new customer,still staying
C3,CUZ03666,2022-12-08,12,new customer,still staying
C2,CUZ03667,2022-12-08,12,new customer,still staying
B3,CUZ03668,2022-12-08,12,new customer,still staying
B3,CUZ03669,2022-12-08,12,new customer,still staying
A3,CUZ03670,2022-12-09,12,new customer,still staying
A2,CUZ03671,2022-12-09,12,new customer,still staying
A3,CUZ03672,2022-12-09,12,new customer,still staying
B1,CUZ03673,2022-12-09,12,new customer,still staying
C1,CUZ03674,2022-12-09,12,new customer,still staying
B2,CUZ03675,2022-12-09,12,new customer,still staying
B1,CUZ03676,2022-12-09,12,new customer,still staying
A2,CUZ03677,2022-12-09,12,new customer,still staying
A3,CUZ03678,2022-12-09,12,new customer,still staying
A3,CUZ03679,2022-12-09,12,new customer,still staying
A2,CUZ03680,2022-12-09,12,new customer,still staying
C2,CUZ03681,2022-12-09,12,new customer,still staying
B1,CUZ03682,2022-12-09,12,new customer,still staying
C2,CUZ03683,2022-12-09,12,new customer,still staying
A1,CUZ03684,2022-12-09,12,new customer,still staying
A1,CUZ03685,2022-12-09,12,new customer,still staying
B3,CUZ03686,2022-12-10,12,new customer,still staying
C1,CUZ03687,2022-12-10,12,new customer,still staying
A2,CUZ03688,2022-12-10,12,new customer,still staying
B2,CUZ03689,2022-12-10,12,new customer,still staying
A2,CUZ03690,2022-12-10,12,new customer,still staying
C3,CUZ03691,2022-12-10,12,new customer,still staying
C2,CUZ03692,2022-12-10,12,new customer,still staying
A1,CUZ03693,2022-12-10,12,new customer,still staying
A1,CUZ03694,2022-12-10,12,new customer,still staying
B2,CUZ03695,2022-12-10,12,new customer,still staying
A2,CUZ03696,2022-12-10,12,new customer,still staying
A3,CUZ03697,2022-12-10,12,new customer,still staying
A3,CUZ03698,2022-12-10,12,new customer,still staying
C1,CUZ03699,2022-12-11,12,new customer,still staying
A3,CUZ03700,2022-12-11,12,new customer,still staying
C1,CUZ03701,2022-12-11,12,new customer,still staying
B1,CUZ03702,2022-12-11,12,new customer,still staying
A2,CUZ03703,2022-12-11,12,new customer,still staying
A3,CUZ03704,2022-12-11,12,new customer,still staying
A1,CUZ03705,2022-12-11,12,new customer,still staying
C1,CUZ03706,2022-12-11,12,new customer,still staying
C1,CUZ03707,2022-12-11,12,new customer,still staying
B1,CUZ03708,2022-12-11,12,new customer,still staying
C1,CUZ03709,2022-12-11,12,new customer,still staying
C2,CUZ03710,2022-12-11,12,new customer,still staying
C2,CUZ03711,2022-12-11,12,new customer,still staying
C2,CUZ03712,2022-12-12,12,new customer,still staying
A1,CUZ03713,2022-12-12,12,new customer,still staying
A1,CUZ03714,2022-12-12,12,new customer,still staying
B3,CUZ03715,2022-12-12,12,new customer,still staying
C2,CUZ03716,2022-12-12,12,new customer,still staying
B1,CUZ03717,2022-12-12,12,new customer,still staying
A2,CUZ03718,2022-12-12,12,new customer,still staying
A1,CUZ03719,2022-12-12,12,new customer,still staying
A3,CUZ03720,2022-12-12,12,new customer,still staying
B1,CUZ03721,2022-12-12,12,new customer,still staying
A3,CUZ03722,2022-12-12,12,new customer,still staying
B2,CUZ03723,2022-12-12,12,new customer,still staying
B1,CUZ03724,2022-12-13,12,new customer,still staying
C2,CUZ03725,2022-12-13,12,new customer,still staying
A3,CUZ03726,2022-12-13,12,new customer,still staying
C2,CUZ03727,2022-12-13,12,new customer,still staying
C2,CUZ03728,2022-12-13,12,new customer,still staying
B3,CUZ03729,2022-12-13,12,new customer,still staying
A2,CUZ03730,2022-12-13,12,new customer,still staying
B1,CUZ03731,2022-12-13,12,new customer,still staying
C3,CUZ03732,2022-12-13,12,new customer,still staying
B3,CUZ03733,2022-12-13,12,new customer,still staying
A3,CUZ03734,2022-12-13,12,new customer,still staying
B2,CUZ03735,2022-12-13,12,new customer,still staying
B2,CUZ03736,2022-12-14,12,new customer,still staying
C3,CUZ03737,2022-12-14,12,new customer,still staying
C1,CUZ03738,2022-12-14,12,new customer,still staying
B2,CUZ03739,2022-12-14,12,new customer,still staying
C2,CUZ03740,2022-12-14,12,new customer,still staying
A2,CUZ03741,2022-12-14,12,new customer,still staying
C2,CUZ03742,2022-12-14,12,new customer,still staying
C1,CUZ03743,2022-12-14,12,new customer,still staying
C1,CUZ03744,2022-12-14,12,new customer,still staying
B2,CUZ03745,2022-12-14,12,new customer,still staying
C1,CUZ03746,2022-12-14,12,new customer,still staying
A3,CUZ03747,2022-12-14,12,new customer,still staying
A1,CUZ03748,2022-12-14,12,new customer,still staying
A1,CUZ03749,2022-12-15,12,new customer,still staying
A2,CUZ03750,2022-12-15,12,new customer,still staying
B1,CUZ03751,2022-12-15,12,new customer,still staying
C1,CUZ03752,2022-12-15,12,new customer,still staying
C2,CUZ03753,2022-12-15,12,new customer,still staying
A2,CUZ03754,2022-12-15,12,new customer,still staying
A3,CUZ03755,2022-12-15,12,new customer,still staying
B1,CUZ03756,2022-12-15,12,new customer,still staying
C1,CUZ03757,2022-12-15,12,new customer,still staying
A1,CUZ03758,2022-12-16,12,new customer,still staying
B3,CUZ03759,2022-12-16,12,new customer,still staying
C2,CUZ03760,2022-12-16,12,new customer,still staying
C2,CUZ03761,2022-12-16,12,new customer,still staying
A1,CUZ03762,2022-12-16,12,new customer,still staying
B3,CUZ03763,2022-12-16,12,new customer,still staying
C3,CUZ03764,2022-12-16,12,new customer,still staying
C3,CUZ03765,2022-12-16,12,new customer,still staying
A2,CUZ03766,2022-12-16,12,new customer,still staying
B1,CUZ03767,2022-12-16,12,new customer,still staying
C3,CUZ03768,2022-12-16,12,new customer,still staying
C1,CUZ03769,2022-12-17,12,new customer,still staying
B1,CUZ03770,2022-12-17,12,new customer,still staying
A1,CUZ03771,2022-12-17,12,new customer,still staying
A2,CUZ03772,2022-12-17,12,new customer,still staying
A1,CUZ03773,2022-12-17,12,new customer,still staying
C3,CUZ03774,2022-12-17,12,new customer,still staying
B1,CUZ03775,2022-12-17,12,new customer,still staying
B1,CUZ03776,2022-12-17,12,new customer,still staying
